Causa de muerte;Sexo;Edad;Comunidades y Ciudades Aut�nomas;Periodo;Total 
092  Ca�das accidentales;Total;Todas las edades;01 Andaluc�a;1982;97
092  Ca�das accidentales;Total;Todas las edades;02 Arag�n;1982;25
092  Ca�das accidentales;Total;Todas las edades;03 Asturias, Principado de;1982;66
092  Ca�das accidentales;Total;Todas las edades;04 Balears, Illes;1982;3
092  Ca�das accidentales;Total;Todas las edades;05 Canarias;1982;31
092  Ca�das accidentales;Total;Todas las edades;06 Cantabria;1982;13
092  Ca�das accidentales;Total;Todas las edades;07 Castilla y Le�n;1982;58
092  Ca�das accidentales;Total;Todas las edades;08 Castilla  La Mancha;1982;23
092  Ca�das accidentales;Total;Todas las edades;09 Catalu�a;1982;60
092  Ca�das accidentales;Total;Todas las edades;10 Comunitat Valenciana;1982;46
092  Ca�das accidentales;Total;Todas las edades;11 Extremadura;1982;5
092  Ca�das accidentales;Total;Todas las edades;12 Galicia;1982;89
092  Ca�das accidentales;Total;Todas las edades;13 Madrid, Comunidad de;1982;55
092  Ca�das accidentales;Total;Todas las edades;14 Murcia, Regi�n de;1982;24
092  Ca�das accidentales;Total;Todas las edades;15 Navarra, Comunidad Foral de;1982;14
092  Ca�das accidentales;Total;Todas las edades;16 Pa�s Vasco;1982;45
092  Ca�das accidentales;Total;Todas las edades;17 Rioja, La;1982;4
092  Ca�das accidentales;Total;Todas las edades;18 Ceuta;1982;1
092  Ca�das accidentales;Total;Todas las edades;19 Melilla;1982;1
093  Ahogamiento, sumersi�n y sofocaci�n accidentales;Total;Todas las edades;01 Andaluc�a;1982;181
093  Ahogamiento, sumersi�n y sofocaci�n accidentales;Total;Todas las edades;02 Arag�n;1982;29
093  Ahogamiento, sumersi�n y sofocaci�n accidentales;Total;Todas las edades;03 Asturias, Principado de;1982;47
093  Ahogamiento, sumersi�n y sofocaci�n accidentales;Total;Todas las edades;04 Balears, Illes;1982;36
093  Ahogamiento, sumersi�n y sofocaci�n accidentales;Total;Todas las edades;05 Canarias;1982;79
093  Ahogamiento, sumersi�n y sofocaci�n accidentales;Total;Todas las edades;06 Cantabria;1982;34
093  Ahogamiento, sumersi�n y sofocaci�n accidentales;Total;Todas las edades;07 Castilla y Le�n;1982;90
093  Ahogamiento, sumersi�n y sofocaci�n accidentales;Total;Todas las edades;08 Castilla  La Mancha;1982;48
093  Ahogamiento, sumersi�n y sofocaci�n accidentales;Total;Todas las edades;09 Catalu�a;1982;139
093  Ahogamiento, sumersi�n y sofocaci�n accidentales;Total;Todas las edades;10 Comunitat Valenciana;1982;81
093  Ahogamiento, sumersi�n y sofocaci�n accidentales;Total;Todas las edades;11 Extremadura;1982;32
093  Ahogamiento, sumersi�n y sofocaci�n accidentales;Total;Todas las edades;12 Galicia;1982;129
093  Ahogamiento, sumersi�n y sofocaci�n accidentales;Total;Todas las edades;13 Madrid, Comunidad de;1982;84
093  Ahogamiento, sumersi�n y sofocaci�n accidentales;Total;Todas las edades;14 Murcia, Regi�n de;1982;34
093  Ahogamiento, sumersi�n y sofocaci�n accidentales;Total;Todas las edades;15 Navarra, Comunidad Foral de;1982;25
093  Ahogamiento, sumersi�n y sofocaci�n accidentales;Total;Todas las edades;16 Pa�s Vasco;1982;57
093  Ahogamiento, sumersi�n y sofocaci�n accidentales;Total;Todas las edades;17 Rioja, La;1982;10
093  Ahogamiento, sumersi�n y sofocaci�n accidentales;Total;Todas las edades;18 Ceuta;1982;4
093  Ahogamiento, sumersi�n y sofocaci�n accidentales;Total;Todas las edades;19 Melilla;1982;4
094  Accidentes por fuego, humo y sustancias calientes;Total;Todas las edades;01 Andaluc�a;1982;54
094  Accidentes por fuego, humo y sustancias calientes;Total;Todas las edades;02 Arag�n;1982;3
094  Accidentes por fuego, humo y sustancias calientes;Total;Todas las edades;03 Asturias, Principado de;1982;11
094  Accidentes por fuego, humo y sustancias calientes;Total;Todas las edades;04 Balears, Illes;1982;8
094  Accidentes por fuego, humo y sustancias calientes;Total;Todas las edades;05 Canarias;1982;11
094  Accidentes por fuego, humo y sustancias calientes;Total;Todas las edades;06 Cantabria;1982;3
094  Accidentes por fuego, humo y sustancias calientes;Total;Todas las edades;07 Castilla y Le�n;1982;15
094  Accidentes por fuego, humo y sustancias calientes;Total;Todas las edades;08 Castilla  La Mancha;1982;12
094  Accidentes por fuego, humo y sustancias calientes;Total;Todas las edades;09 Catalu�a;1982;22
094  Accidentes por fuego, humo y sustancias calientes;Total;Todas las edades;10 Comunitat Valenciana;1982;14
094  Accidentes por fuego, humo y sustancias calientes;Total;Todas las edades;11 Extremadura;1982;8
094  Accidentes por fuego, humo y sustancias calientes;Total;Todas las edades;12 Galicia;1982;29
094  Accidentes por fuego, humo y sustancias calientes;Total;Todas las edades;13 Madrid, Comunidad de;1982;30
094  Accidentes por fuego, humo y sustancias calientes;Total;Todas las edades;14 Murcia, Regi�n de;1982;6
094  Accidentes por fuego, humo y sustancias calientes;Total;Todas las edades;15 Navarra, Comunidad Foral de;1982;3
094  Accidentes por fuego, humo y sustancias calientes;Total;Todas las edades;16 Pa�s Vasco;1982;7
094  Accidentes por fuego, humo y sustancias calientes;Total;Todas las edades;17 Rioja, La;1982;0
094  Accidentes por fuego, humo y sustancias calientes;Total;Todas las edades;18 Ceuta;1982;1
094  Accidentes por fuego, humo y sustancias calientes;Total;Todas las edades;19 Melilla;1982;1
095  Envenenamiento accidental por psicof�rmacos y drogas de abuso;Total;Todas las edades;01 Andaluc�a;1982;5
095  Envenenamiento accidental por psicof�rmacos y drogas de abuso;Total;Todas las edades;02 Arag�n;1982;2
095  Envenenamiento accidental por psicof�rmacos y drogas de abuso;Total;Todas las edades;03 Asturias, Principado de;1982;1
095  Envenenamiento accidental por psicof�rmacos y drogas de abuso;Total;Todas las edades;04 Balears, Illes;1982;2
095  Envenenamiento accidental por psicof�rmacos y drogas de abuso;Total;Todas las edades;05 Canarias;1982;4
095  Envenenamiento accidental por psicof�rmacos y drogas de abuso;Total;Todas las edades;06 Cantabria;1982;1
095  Envenenamiento accidental por psicof�rmacos y drogas de abuso;Total;Todas las edades;07 Castilla y Le�n;1982;2
095  Envenenamiento accidental por psicof�rmacos y drogas de abuso;Total;Todas las edades;08 Castilla  La Mancha;1982;0
095  Envenenamiento accidental por psicof�rmacos y drogas de abuso;Total;Todas las edades;09 Catalu�a;1982;9
095  Envenenamiento accidental por psicof�rmacos y drogas de abuso;Total;Todas las edades;10 Comunitat Valenciana;1982;7
095  Envenenamiento accidental por psicof�rmacos y drogas de abuso;Total;Todas las edades;11 Extremadura;1982;0
095  Envenenamiento accidental por psicof�rmacos y drogas de abuso;Total;Todas las edades;12 Galicia;1982;3
095  Envenenamiento accidental por psicof�rmacos y drogas de abuso;Total;Todas las edades;13 Madrid, Comunidad de;1982;7
095  Envenenamiento accidental por psicof�rmacos y drogas de abuso;Total;Todas las edades;14 Murcia, Regi�n de;1982;0
095  Envenenamiento accidental por psicof�rmacos y drogas de abuso;Total;Todas las edades;15 Navarra, Comunidad Foral de;1982;0
095  Envenenamiento accidental por psicof�rmacos y drogas de abuso;Total;Todas las edades;16 Pa�s Vasco;1982;5
095  Envenenamiento accidental por psicof�rmacos y drogas de abuso;Total;Todas las edades;17 Rioja, La;1982;1
095  Envenenamiento accidental por psicof�rmacos y drogas de abuso;Total;Todas las edades;18 Ceuta;1982;0
095  Envenenamiento accidental por psicof�rmacos y drogas de abuso;Total;Todas las edades;19 Melilla;1982;0
096  Otros envenenamientos accidentales;Total;Todas las edades;01 Andaluc�a;1982;22
096  Otros envenenamientos accidentales;Total;Todas las edades;02 Arag�n;1982;4
096  Otros envenenamientos accidentales;Total;Todas las edades;03 Asturias, Principado de;1982;9
096  Otros envenenamientos accidentales;Total;Todas las edades;04 Balears, Illes;1982;16
096  Otros envenenamientos accidentales;Total;Todas las edades;05 Canarias;1982;12
096  Otros envenenamientos accidentales;Total;Todas las edades;06 Cantabria;1982;3
096  Otros envenenamientos accidentales;Total;Todas las edades;07 Castilla y Le�n;1982;33
096  Otros envenenamientos accidentales;Total;Todas las edades;08 Castilla  La Mancha;1982;6
096  Otros envenenamientos accidentales;Total;Todas las edades;09 Catalu�a;1982;37
096  Otros envenenamientos accidentales;Total;Todas las edades;10 Comunitat Valenciana;1982;17
096  Otros envenenamientos accidentales;Total;Todas las edades;11 Extremadura;1982;10
096  Otros envenenamientos accidentales;Total;Todas las edades;12 Galicia;1982;12
096  Otros envenenamientos accidentales;Total;Todas las edades;13 Madrid, Comunidad de;1982;50
096  Otros envenenamientos accidentales;Total;Todas las edades;14 Murcia, Regi�n de;1982;4
096  Otros envenenamientos accidentales;Total;Todas las edades;15 Navarra, Comunidad Foral de;1982;2
096  Otros envenenamientos accidentales;Total;Todas las edades;16 Pa�s Vasco;1982;7
096  Otros envenenamientos accidentales;Total;Todas las edades;17 Rioja, La;1982;2
096  Otros envenenamientos accidentales;Total;Todas las edades;18 Ceuta;1982;0
096  Otros envenenamientos accidentales;Total;Todas las edades;19 Melilla;1982;0
097  Otros accidentes;Total;Todas las edades;01 Andaluc�a;1982;618
097  Otros accidentes;Total;Todas las edades;02 Arag�n;1982;127
097  Otros accidentes;Total;Todas las edades;03 Asturias, Principado de;1982;134
097  Otros accidentes;Total;Todas las edades;04 Balears, Illes;1982;148
097  Otros accidentes;Total;Todas las edades;05 Canarias;1982;152
097  Otros accidentes;Total;Todas las edades;06 Cantabria;1982;48
097  Otros accidentes;Total;Todas las edades;07 Castilla y Le�n;1982;297
097  Otros accidentes;Total;Todas las edades;08 Castilla  La Mancha;1982;198
097  Otros accidentes;Total;Todas las edades;09 Catalu�a;1982;889
097  Otros accidentes;Total;Todas las edades;10 Comunitat Valenciana;1982;389
097  Otros accidentes;Total;Todas las edades;11 Extremadura;1982;99
097  Otros accidentes;Total;Todas las edades;12 Galicia;1982;373
097  Otros accidentes;Total;Todas las edades;13 Madrid, Comunidad de;1982;594
097  Otros accidentes;Total;Todas las edades;14 Murcia, Regi�n de;1982;93
097  Otros accidentes;Total;Todas las edades;15 Navarra, Comunidad Foral de;1982;54
097  Otros accidentes;Total;Todas las edades;16 Pa�s Vasco;1982;338
097  Otros accidentes;Total;Todas las edades;17 Rioja, La;1982;32
097  Otros accidentes;Total;Todas las edades;18 Ceuta;1982;6
097  Otros accidentes;Total;Todas las edades;19 Melilla;1982;6
098  Suicidio y lesiones autoinfligidas;Total;Todas las edades;01 Andaluc�a;1982;412
098  Suicidio y lesiones autoinfligidas;Total;Todas las edades;02 Arag�n;1982;45
098  Suicidio y lesiones autoinfligidas;Total;Todas las edades;03 Asturias, Principado de;1982;92
098  Suicidio y lesiones autoinfligidas;Total;Todas las edades;04 Balears, Illes;1982;25
098  Suicidio y lesiones autoinfligidas;Total;Todas las edades;05 Canarias;1982;75
098  Suicidio y lesiones autoinfligidas;Total;Todas las edades;06 Cantabria;1982;23
098  Suicidio y lesiones autoinfligidas;Total;Todas las edades;07 Castilla y Le�n;1982;158
098  Suicidio y lesiones autoinfligidas;Total;Todas las edades;08 Castilla  La Mancha;1982;99
098  Suicidio y lesiones autoinfligidas;Total;Todas las edades;09 Catalu�a;1982;158
098  Suicidio y lesiones autoinfligidas;Total;Todas las edades;10 Comunitat Valenciana;1982;211
098  Suicidio y lesiones autoinfligidas;Total;Todas las edades;11 Extremadura;1982;76
098  Suicidio y lesiones autoinfligidas;Total;Todas las edades;12 Galicia;1982;203
098  Suicidio y lesiones autoinfligidas;Total;Todas las edades;13 Madrid, Comunidad de;1982;116
098  Suicidio y lesiones autoinfligidas;Total;Todas las edades;14 Murcia, Regi�n de;1982;42
098  Suicidio y lesiones autoinfligidas;Total;Todas las edades;15 Navarra, Comunidad Foral de;1982;24
098  Suicidio y lesiones autoinfligidas;Total;Todas las edades;16 Pa�s Vasco;1982;56
098  Suicidio y lesiones autoinfligidas;Total;Todas las edades;17 Rioja, La;1982;18
098  Suicidio y lesiones autoinfligidas;Total;Todas las edades;18 Ceuta;1982;4
098  Suicidio y lesiones autoinfligidas;Total;Todas las edades;19 Melilla;1982;4
099  Agresiones (homicidio);Total;Todas las edades;01 Andaluc�a;1982;60
099  Agresiones (homicidio);Total;Todas las edades;02 Arag�n;1982;4
099  Agresiones (homicidio);Total;Todas las edades;03 Asturias, Principado de;1982;19
099  Agresiones (homicidio);Total;Todas las edades;04 Balears, Illes;1982;5
099  Agresiones (homicidio);Total;Todas las edades;05 Canarias;1982;17
099  Agresiones (homicidio);Total;Todas las edades;06 Cantabria;1982;2
099  Agresiones (homicidio);Total;Todas las edades;07 Castilla y Le�n;1982;17
099  Agresiones (homicidio);Total;Todas las edades;08 Castilla  La Mancha;1982;8
099  Agresiones (homicidio);Total;Todas las edades;09 Catalu�a;1982;24
099  Agresiones (homicidio);Total;Todas las edades;10 Comunitat Valenciana;1982;27
099  Agresiones (homicidio);Total;Todas las edades;11 Extremadura;1982;6
099  Agresiones (homicidio);Total;Todas las edades;12 Galicia;1982;27
099  Agresiones (homicidio);Total;Todas las edades;13 Madrid, Comunidad de;1982;24
099  Agresiones (homicidio);Total;Todas las edades;14 Murcia, Regi�n de;1982;12
099  Agresiones (homicidio);Total;Todas las edades;15 Navarra, Comunidad Foral de;1982;6
099  Agresiones (homicidio);Total;Todas las edades;16 Pa�s Vasco;1982;40
099  Agresiones (homicidio);Total;Todas las edades;17 Rioja, La;1982;2
099  Agresiones (homicidio);Total;Todas las edades;18 Ceuta;1982;2
099  Agresiones (homicidio);Total;Todas las edades;19 Melilla;1982;2
100  Eventos de intenci�n no determinada;Total;Todas las edades;01 Andaluc�a;1982;15
100  Eventos de intenci�n no determinada;Total;Todas las edades;02 Arag�n;1982;3
100  Eventos de intenci�n no determinada;Total;Todas las edades;03 Asturias, Principado de;1982;2
100  Eventos de intenci�n no determinada;Total;Todas las edades;04 Balears, Illes;1982;11
100  Eventos de intenci�n no determinada;Total;Todas las edades;05 Canarias;1982;7
100  Eventos de intenci�n no determinada;Total;Todas las edades;06 Cantabria;1982;0
100  Eventos de intenci�n no determinada;Total;Todas las edades;07 Castilla y Le�n;1982;8
100  Eventos de intenci�n no determinada;Total;Todas las edades;08 Castilla  La Mancha;1982;2
100  Eventos de intenci�n no determinada;Total;Todas las edades;09 Catalu�a;1982;21
100  Eventos de intenci�n no determinada;Total;Todas las edades;10 Comunitat Valenciana;1982;7
100  Eventos de intenci�n no determinada;Total;Todas las edades;11 Extremadura;1982;2
100  Eventos de intenci�n no determinada;Total;Todas las edades;12 Galicia;1982;7
100  Eventos de intenci�n no determinada;Total;Todas las edades;13 Madrid, Comunidad de;1982;12
